ANO,MES,CODIGO DEPARTAMENTO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,GRUPO POBLACIONAL,BIOLOGICO,META,DOSIS APLICADAS,COBERTURA,DOSIS APLICADAS ACUMULADAS,COBERTURA ACUMULADA
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,RECIEN NACIDO,BCG,97,2,2.06,5,5.15
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,RECIEN NACIDO,HEPATITIS B,97,2,2.06,4,4.12
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,DOS MESES,POLIO 1ra,97,2,2.06,67,69.07
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,CUATRO MESES,POLIO 2da,97,7,7.22,75,77.32
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,SEIS MESES,POLIO 3ra,97,7,7.22,72,74.23
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,DOS MESES,PENTA 1ra,97,2,2.06,67,69.07
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,CUATRO MESES,PENTA 2da,97,6,6.19,74,76.29
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,SEIS MESES,PENTA 3ra,97,7,7.22,72,74.23
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,DOS MESES,ROTAVIRUS 1ra,97,2,2.06,67,69.07
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,CUATRO MESES,ROTAVIRUS 2da,97,6,6.19,73,75.26
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,DOS MESES,NEUMOCOCO 1ra,97,1,1.03,66,68.04
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,CUATRO MESES,NEUMOCOCO 2da,97,6,6.19,73,75.26
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,UN AÑO,TRIPLE VIRAL,115,12,10.43,85,73.91
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,UN AÑO,HEPATITIS A,115,12,10.43,85,73.91
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,UN AÑO,VARICELA,115,12,10.43,86,74.78
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,UN AÑO,NEUMOCOCO ref,115,13,11.30,85,73.91
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,DIECIOCHO MESES,FIEBRE AMARILLA,115,4,3.48,69,60.00
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,DIECIOCHO MESES,POLIO 1ra ref,115,4,3.48,70,60.87
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,DIECIOCHO MESES,PENTA 1era ref,115,5,4.35,71,61.74
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,CINCO AÑOS,POLIO 2da ref,126,11,8.73,73,57.94
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,CINCO AÑOS,DPT 2da ref,126,11,8.73,73,57.94
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,126,11,8.73,74,58.73
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,CINCO AÑOS,VARICELA ref.,126,11,8.73,73,57.94
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,GESTANTES,TdaP ACELULAR GESTANTES,97,5,5.15,55,56.70
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,VPH,VPH 1ra,89,1,1.12,14,15.73
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76403,LA VICTORIA,VPH,VPH 2da,89,1,1.12,5,5.62
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,RECIEN NACIDO,BCG,128,1,0.78,8,6.25
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,RECIEN NACIDO,HEPATITIS B,128,1,0.78,7,5.47
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,DOS MESES,POLIO 1ra,128,5,3.91,99,77.34
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,CUATRO MESES,POLIO 2da,128,11,8.59,119,92.97
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,SEIS MESES,POLIO 3ra,128,7,5.47,129,100.78
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,DOS MESES,PENTA 1ra,128,5,3.91,99,77.34
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,CUATRO MESES,PENTA 2da,128,11,8.59,119,92.97
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,SEIS MESES,PENTA 3ra,128,7,5.47,129,100.78
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,DOS MESES,ROTAVIRUS 1ra,128,5,3.91,98,76.56
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,CUATRO MESES,ROTAVIRUS 2da,128,11,8.59,119,92.97
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,DOS MESES,NEUMOCOCO 1ra,128,5,3.91,99,77.34
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,CUATRO MESES,NEUMOCOCO 2da,128,12,9.38,120,93.75
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,UN AÑO,TRIPLE VIRAL,152,10,6.58,102,67.11
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,UN AÑO,HEPATITIS A,152,10,6.58,102,67.11
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,UN AÑO,VARICELA,152,10,6.58,102,67.11
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,UN AÑO,NEUMOCOCO ref,152,10,6.58,102,67.11
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,DIECIOCHO MESES,FIEBRE AMARILLA,152,10,6.58,104,68.42
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,DIECIOCHO MESES,POLIO 1ra ref,152,10,6.58,104,68.42
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,DIECIOCHO MESES,PENTA 1era ref,152,10,6.58,104,68.42
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,CINCO AÑOS,POLIO 2da ref,128,14,10.94,100,78.13
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,CINCO AÑOS,DPT 2da ref,128,14,10.94,100,78.13
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,128,14,10.94,100,78.13
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,CINCO AÑOS,VARICELA ref.,128,14,10.94,100,78.13
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,GESTANTES,TdaP ACELULAR GESTANTES,128,5,3.91,60,46.88
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,VPH,VPH 1ra,96,23,23.96,58,60.42
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76497,OBANDO,VPH,VPH 2da,96,29,30.21,37,38.54
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,RECIEN NACIDO,BCG,2928,173,5.91,2030,69.33
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,RECIEN NACIDO,HEPATITIS B,2928,169,5.77,2040,69.67
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,DOS MESES,POLIO 1ra,2928,203,6.93,2031,69.36
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,CUATRO MESES,POLIO 2da,2928,218,7.45,2022,69.06
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,SEIS MESES,POLIO 3ra,2928,200,6.83,1933,66.02
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,DOS MESES,PENTA 1ra,2928,204,6.97,2039,69.64
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,CUATRO MESES,PENTA 2da,2928,217,7.41,2017,68.89
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,SEIS MESES,PENTA 3ra,2928,199,6.80,1925,65.74
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,DOS MESES,ROTAVIRUS 1ra,2928,199,6.80,1966,67.14
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,CUATRO MESES,ROTAVIRUS 2da,2928,212,7.24,1983,67.73
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,DOS MESES,NEUMOCOCO 1ra,2928,204,6.97,2043,69.77
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,CUATRO MESES,NEUMOCOCO 2da,2928,219,7.48,2035,69.50
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,UN AÑO,TRIPLE VIRAL,3215,228,7.09,2031,63.17
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,UN AÑO,HEPATITIS A,3215,228,7.09,2035,63.30
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,UN AÑO,VARICELA,3215,225,7.00,2028,63.08
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,UN AÑO,NEUMOCOCO ref,3215,226,7.03,2011,62.55
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,DIECIOCHO MESES,FIEBRE AMARILLA,3215,168,5.23,1747,54.34
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,DIECIOCHO MESES,POLIO 1ra ref,3215,173,5.38,1767,54.96
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,DIECIOCHO MESES,PENTA 1era ref,3215,172,5.35,1757,54.65
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,CINCO AÑOS,POLIO 2da ref,3720,267,7.18,2201,59.17
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,CINCO AÑOS,DPT 2da ref,3720,267,7.18,2200,59.14
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,3720,267,7.18,2206,59.30
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,CINCO AÑOS,VARICELA ref.,3720,266,7.15,2186,58.76
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,GESTANTES,TdaP ACELULAR GESTANTES,2928,194,6.63,1937,66.15
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,VPH,VPH 1ra,2534,55,2.17,540,21.31
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76520,PALMIRA,VPH,VPH 2da,2534,17,0.67,135,5.33
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,RECIEN NACIDO,BCG,549,6,1.09,51,9.29
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,RECIEN NACIDO,HEPATITIS B,549,5,0.91,50,9.11
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,DOS MESES,POLIO 1ra,549,31,5.65,343,62.48
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,CUATRO MESES,POLIO 2da,549,27,4.92,353,64.30
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,SEIS MESES,POLIO 3ra,549,26,4.74,360,65.57
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,DOS MESES,PENTA 1ra,549,31,5.65,344,62.66
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,CUATRO MESES,PENTA 2da,549,27,4.92,351,63.93
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,SEIS MESES,PENTA 3ra,549,26,4.74,360,65.57
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,DOS MESES,ROTAVIRUS 1ra,549,31,5.65,336,61.20
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,CUATRO MESES,ROTAVIRUS 2da,549,27,4.92,348,63.39
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,DOS MESES,NEUMOCOCO 1ra,549,31,5.65,368,67.03
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,CUATRO MESES,NEUMOCOCO 2da,549,27,4.92,354,64.48
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,UN AÑO,TRIPLE VIRAL,574,46,8.01,401,69.86
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,UN AÑO,HEPATITIS A,574,46,8.01,401,69.86
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,UN AÑO,VARICELA,574,45,7.84,400,69.69
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,UN AÑO,NEUMOCOCO ref,574,46,8.01,397,69.16
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,DIECIOCHO MESES,FIEBRE AMARILLA,574,66,11.50,390,67.94
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,DIECIOCHO MESES,POLIO 1ra ref,574,68,11.85,402,70.03
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,DIECIOCHO MESES,PENTA 1era ref,574,67,11.67,401,69.86
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,CINCO AÑOS,POLIO 2da ref,595,73,12.27,423,71.09
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,CINCO AÑOS,DPT 2da ref,595,73,12.27,419,70.42
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,595,73,12.27,423,71.09
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,CINCO AÑOS,VARICELA ref.,595,72,12.10,415,69.75
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,GESTANTES,TdaP ACELULAR GESTANTES,549,29,5.28,308,56.10
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,VPH,VPH 1ra,425,5,1.18,112,26.35
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76563,PRADERA,VPH,VPH 2da,425,2,0.47,34,8.00
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,RECIEN NACIDO,BCG,188,2,1.06,15,7.98
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,RECIEN NACIDO,HEPATITIS B,188,2,1.06,13,6.91
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,DOS MESES,POLIO 1ra,188,18,9.57,147,78.19
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,CUATRO MESES,POLIO 2da,188,13,6.91,144,76.60
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,SEIS MESES,POLIO 3ra,188,14,7.45,143,76.06
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,DOS MESES,PENTA 1ra,188,18,9.57,146,77.66
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,CUATRO MESES,PENTA 2da,188,13,6.91,145,77.13
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,SEIS MESES,PENTA 3ra,188,14,7.45,141,75.00
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,DOS MESES,ROTAVIRUS 1ra,188,18,9.57,141,75.00
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,CUATRO MESES,ROTAVIRUS 2da,188,12,6.38,141,75.00
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,DOS MESES,NEUMOCOCO 1ra,188,18,9.57,146,77.66
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,CUATRO MESES,NEUMOCOCO 2da,188,13,6.91,145,77.13
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,UN AÑO,TRIPLE VIRAL,209,13,6.22,135,64.59
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,UN AÑO,HEPATITIS A,209,13,6.22,136,65.07
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,UN AÑO,VARICELA,209,13,6.22,136,65.07
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,UN AÑO,NEUMOCOCO ref,209,13,6.22,137,65.55
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,DIECIOCHO MESES,FIEBRE AMARILLA,209,16,7.66,162,77.51
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,DIECIOCHO MESES,POLIO 1ra ref,209,16,7.66,162,77.51
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,DIECIOCHO MESES,PENTA 1era ref,209,16,7.66,162,77.51
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,CINCO AÑOS,POLIO 2da ref,230,17,7.39,153,66.52
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,CINCO AÑOS,DPT 2da ref,230,17,7.39,153,66.52
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,230,16,6.96,152,66.09
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,CINCO AÑOS,VARICELA ref.,230,17,7.39,153,66.52
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,GESTANTES,TdaP ACELULAR GESTANTES,188,10,5.32,120,63.83
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,VPH,VPH 1ra,124,5,4.03,37,29.84
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76606,RESTREPO,VPH,VPH 2da,124,1,0.81,8,6.45
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,RECIEN NACIDO,BCG,151,2,1.32,7,4.64
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,RECIEN NACIDO,HEPATITIS B,151,2,1.32,6,3.97
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,DOS MESES,POLIO 1ra,151,16,10.60,118,78.15
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,CUATRO MESES,POLIO 2da,151,15,9.93,115,76.16
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,SEIS MESES,POLIO 3ra,151,13,8.61,117,77.48
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,DOS MESES,PENTA 1ra,151,16,10.60,118,78.15
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,CUATRO MESES,PENTA 2da,151,16,10.60,116,76.82
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,SEIS MESES,PENTA 3ra,151,13,8.61,117,77.48
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,DOS MESES,ROTAVIRUS 1ra,151,16,10.60,117,77.48
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,CUATRO MESES,ROTAVIRUS 2da,151,15,9.93,112,74.17
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,DOS MESES,NEUMOCOCO 1ra,151,16,10.60,117,77.48
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,CUATRO MESES,NEUMOCOCO 2da,151,16,10.60,116,76.82
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,UN AÑO,TRIPLE VIRAL,167,14,8.38,110,65.87
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,UN AÑO,HEPATITIS A,167,0,0.00,96,57.49
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,UN AÑO,VARICELA,167,14,8.38,110,65.87
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,UN AÑO,NEUMOCOCO ref,167,14,8.38,110,65.87
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,DIECIOCHO MESES,FIEBRE AMARILLA,167,11,6.59,134,80.24
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,DIECIOCHO MESES,POLIO 1ra ref,167,11,6.59,132,79.04
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,DIECIOCHO MESES,PENTA 1era ref,167,11,6.59,132,79.04
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,CINCO AÑOS,POLIO 2da ref,183,17,9.29,129,70.49
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,CINCO AÑOS,DPT 2da ref,183,17,9.29,129,70.49
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,183,17,9.29,130,71.04
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,CINCO AÑOS,VARICELA ref.,183,17,9.29,129,70.49
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,GESTANTES,TdaP ACELULAR GESTANTES,151,12,7.95,101,66.89
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,VPH,VPH 1ra,127,3,2.36,41,32.28
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76616,RIOFRÍO,VPH,VPH 2da,127,2,1.57,15,11.81
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,RECIEN NACIDO,BCG,323,44,13.62,465,143.96
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,RECIEN NACIDO,HEPATITIS B,323,45,13.93,465,143.96
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,DOS MESES,POLIO 1ra,323,22,6.81,237,73.37
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,CUATRO MESES,POLIO 2da,323,26,8.05,235,72.76
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,SEIS MESES,POLIO 3ra,323,27,8.36,243,75.23
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,DOS MESES,PENTA 1ra,323,22,6.81,237,73.37
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,CUATRO MESES,PENTA 2da,323,26,8.05,235,72.76
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,SEIS MESES,PENTA 3ra,323,27,8.36,243,75.23
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,DOS MESES,ROTAVIRUS 1ra,323,22,6.81,236,73.07
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,CUATRO MESES,ROTAVIRUS 2da,323,26,8.05,235,72.76
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,DOS MESES,NEUMOCOCO 1ra,323,19,5.88,234,72.45
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,CUATRO MESES,NEUMOCOCO 2da,323,26,8.05,235,72.76
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,UN AÑO,TRIPLE VIRAL,331,27,8.16,250,75.53
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,UN AÑO,HEPATITIS A,331,27,8.16,250,75.53
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,UN AÑO,VARICELA,331,27,8.16,248,74.92
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,UN AÑO,NEUMOCOCO ref,331,27,8.16,250,75.53
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,DIECIOCHO MESES,FIEBRE AMARILLA,331,28,8.46,251,75.83
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,DIECIOCHO MESES,POLIO 1ra ref,331,28,8.46,251,75.83
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,DIECIOCHO MESES,PENTA 1era ref,331,28,8.46,251,75.83
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,CINCO AÑOS,POLIO 2da ref,384,31,8.07,286,74.48
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,CINCO AÑOS,DPT 2da ref,384,31,8.07,287,74.74
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,384,31,8.07,286,74.48
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,CINCO AÑOS,VARICELA ref.,384,30,7.81,279,72.66
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,GESTANTES,TdaP ACELULAR GESTANTES,323,28,8.67,209,64.71
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,VPH,VPH 1ra,278,4,1.44,49,17.63
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76622,ROLDANILLO,VPH,VPH 2da,278,3,1.08,17,6.12
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76670,SAN PEDRO,RECIEN NACIDO,BCG,128,1,0.78,3,2.34
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76670,SAN PEDRO,RECIEN NACIDO,HEPATITIS B,128,1,0.78,3,2.34
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76670,SAN PEDRO,DOS MESES,POLIO 1ra,128,17,13.28,87,67.97
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76670,SAN PEDRO,CUATRO MESES,POLIO 2da,128,5,3.91,88,68.75
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76670,SAN PEDRO,SEIS MESES,POLIO 3ra,128,7,5.47,99,77.34
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76670,SAN PEDRO,DOS MESES,PENTA 1ra,128,17,13.28,87,67.97
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76670,SAN PEDRO,CUATRO MESES,PENTA 2da,128,5,3.91,90,70.31
2022,SEPTIEMBRE,76,VALLE DEL CAUCA,76670,SAN PEDRO,SEIS MESES,PENTA 3ra,128,7,5.47,99,77.34
